Product,Variety,Class,Size,Package,Unit,Closing Price,High Price,Low Price,Average Price,Total Sales,Sales Quantity,Closing Stock,Market
BANANAS,FINGERS (SINGLE),NOT GRADED,MEDIUM,BANANA BOX,18.00 kg,R90.00,R90.00,R90.00,R90.00,R810,9,243,Durban Fresh Produce Market (DUR)
BANANAS,HANDS,NOT GRADED,EXTRA LARGE,BANANA BOX,18.00 kg,R160.13,R250.00,R100.00,R160.13,R435405,2719,8321,Durban Fresh Produce Market (DUR)
BANANAS,HANDS,NOT GRADED,EXTRA LARGE,PUNNET PACK (Pre Pack),16.00 kg,R127.16,R140.00,R110.00,R127.17,R14370,113,157,Durban Fresh Produce Market (DUR)
BANANAS,HANDS,NOT GRADED,LARGE,BANANA BOX,18.00 kg,R146.96,R200.00,R140.00,R146.97,R133300,907,6561,Durban Fresh Produce Market (DUR)
BANANAS,HANDS,NOT GRADED,LARGE,PUNNET PACK (Pre Pack),16.00 kg,R113.33,R120.00,R110.00,R113.33,R15300,135,540,Durban Fresh Produce Market (DUR)
BANANAS,HANDS,NOT GRADED,MEDIUM,BANANA BOX,18.00 kg,R117.82,R140.00,R100.00,R117.82,R126660,1075,3794,Durban Fresh Produce Market (DUR)
BANANAS,HANDS,NOT GRADED,MEDIUM,PUNNET PACK (Pre Pack),16.00 kg,R101.36,R120.00,R60.00,R101.36,R155290,1532,4707,Durban Fresh Produce Market (DUR)
BANANAS,HANDS,NOT GRADED,EXTRA LARGE,BANANA BOX,18.00 kg,R160.13,R250.00,R100.00,R160.13,R435405,2719,8321,Durban Fresh Produce Market (DUR)
BANANAS,HANDS,NOT GRADED,EXTRA LARGE,PUNNET PACK (Pre Pack),16.00 kg,R127.16,R140.00,R110.00,R127.17,R14370,113,157,Durban Fresh Produce Market (DUR)
BANANAS,HANDS,NOT GRADED,LARGE,BANANA BOX,18.00 kg,R146.96,R200.00,R140.00,R146.97,R133300,907,6561,Durban Fresh Produce Market (DUR)
BANANAS,HANDS,NOT GRADED,LARGE,PUNNET PACK (Pre Pack),16.00 kg,R113.33,R120.00,R110.00,R113.33,R15300,135,540,Durban Fresh Produce Market (DUR)
