Product,Variety,Class,Size,Package,Unit,Closing Price,High Price,Low Price,Average Price,Total Sales,Sales Quantity,Closing Stock,Market
WATERMELONS,NO VARIETY,NOT GRADED,MEDIUM,EACH,7.00 kg,R0.00,R0.00,R0.00,R�,R0,0,1032,Klerksdorp Fresh Produce Market (KLE)
WATERMELONS,NO VARIETY,NOT GRADED,SMALL MEDIUM,EACH,5.00 kg,R0.00,R0.00,R0.00,R�,R0,0,121,Klerksdorp Fresh Produce Market (KLE)
WATERMELONS,NO VARIETY,NOT GRADED,LARGE,EACH,10.00 kg,R0.00,R0.00,R0.00,R�,R0,0,223,Klerksdorp Fresh Produce Market (KLE)
WATERMELONS,NO VARIETY,NOT GRADED,MEDIUM,EACH,7.00 kg,R0.00,R0.00,R0.00,R�,R0,0,1032,Klerksdorp Fresh Produce Market (KLE)
WATERMELONS,NO VARIETY,NOT GRADED,SMALL MEDIUM,EACH,5.00 kg,R0.00,R0.00,R0.00,R�,R0,0,121,Klerksdorp Fresh Produce Market (KLE)
WATERMELONS,NO VARIETY,NOT GRADED,LARGE,EACH,10.00 kg,R0.00,R0.00,R0.00,R�,R0,0,223,Klerksdorp Fresh Produce Market (KLE)
WATERMELONS,NO VARIETY,NOT GRADED,MEDIUM,EACH,7.00 kg,R0.00,R0.00,R0.00,R�,R0,0,1032,Klerksdorp Fresh Produce Market (KLE)
WATERMELONS,NO VARIETY,NOT GRADED,SMALL MEDIUM,EACH,5.00 kg,R0.00,R0.00,R0.00,R�,R0,0,121,Klerksdorp Fresh Produce Market (KLE)
WATERMELONS,NO VARIETY,NOT GRADED,LARGE,EACH,10.00 kg,R0.00,R0.00,R0.00,R�,R0,0,223,Klerksdorp Fresh Produce Market (KLE)
WATERMELONS,NO VARIETY,NOT GRADED,MEDIUM,EACH,7.00 kg,R0.00,R0.00,R0.00,R�,R0,0,1032,Klerksdorp Fresh Produce Market (KLE)
WATERMELONS,NO VARIETY,NOT GRADED,SMALL MEDIUM,EACH,5.00 kg,R0.00,R0.00,R0.00,R�,R0,0,121,Klerksdorp Fresh Produce Market (KLE)
WATERMELONS,NO VARIETY,NOT GRADED,LARGE,EACH,10.00 kg,R0.00,R0.00,R0.00,R�,R0,0,223,Klerksdorp Fresh Produce Market (KLE)
WATERMELONS,NO VARIETY,NOT GRADED,MEDIUM,EACH,7.00 kg,R0.00,R0.00,R0.00,R�,R0,0,1032,Klerksdorp Fresh Produce Market (KLE)
WATERMELONS,NO VARIETY,NOT GRADED,SMALL MEDIUM,EACH,5.00 kg,R0.00,R0.00,R0.00,R�,R0,0,121,Klerksdorp Fresh Produce Market (KLE)
WATERMELONS,NO VARIETY,NOT GRADED,LARGE,EACH,10.00 kg,R0.00,R0.00,R0.00,R�,R0,0,223,Klerksdorp Fresh Produce Market (KLE)
WATERMELONS,NO VARIETY,NOT GRADED,MEDIUM,EACH,7.00 kg,R0.00,R0.00,R0.00,R�,R0,0,1032,Klerksdorp Fresh Produce Market (KLE)
WATERMELONS,NO VARIETY,NOT GRADED,SMALL MEDIUM,EACH,5.00 kg,R0.00,R0.00,R0.00,R�,R0,0,121,Klerksdorp Fresh Produce Market (KLE)
WATERMELONS,NO VARIETY,NOT GRADED,LARGE,EACH,10.00 kg,R0.00,R0.00,R0.00,R�,R0,0,223,Klerksdorp Fresh Produce Market (KLE)
WATERMELONS,NO VARIETY,NOT GRADED,MEDIUM,EACH,7.00 kg,R0.00,R0.00,R0.00,R�,R0,0,1032,Klerksdorp Fresh Produce Market (KLE)
WATERMELONS,NO VARIETY,NOT GRADED,SMALL MEDIUM,EACH,5.00 kg,R0.00,R0.00,R0.00,R�,R0,0,121,Klerksdorp Fresh Produce Market (KLE)
WATERMELONS,NO VARIETY,NOT GRADED,LARGE,EACH,10.00 kg,R0.00,R0.00,R0.00,R�,R0,0,223,Klerksdorp Fresh Produce Market (KLE)
WATERMELONS,NO VARIETY,NOT GRADED,MEDIUM,EACH,7.00 kg,R0.00,R0.00,R0.00,R�,R0,0,1032,Klerksdorp Fresh Produce Market (KLE)
WATERMELONS,NO VARIETY,NOT GRADED,SMALL MEDIUM,EACH,5.00 kg,R0.00,R0.00,R0.00,R�,R0,0,121,Klerksdorp Fresh Produce Market (KLE)
WATERMELONS,NO VARIETY,NOT GRADED,LARGE,EACH,10.00 kg,R0.00,R0.00,R0.00,R�,R0,0,223,Klerksdorp Fresh Produce Market (KLE)
WATERMELONS,NO VARIETY,NOT GRADED,MEDIUM,EACH,7.00 kg,R0.00,R0.00,R0.00,R�,R0,0,1032,Klerksdorp Fresh Produce Market (KLE)
WATERMELONS,NO VARIETY,NOT GRADED,SMALL MEDIUM,EACH,5.00 kg,R0.00,R0.00,R0.00,R�,R0,0,121,Klerksdorp Fresh Produce Market (KLE)
WATERMELONS,NO VARIETY,NOT GRADED,LARGE,EACH,10.00 kg,R0.00,R0.00,R0.00,R�,R0,0,223,Klerksdorp Fresh Produce Market (KLE)
WATERMELONS,NO VARIETY,NOT GRADED,MEDIUM,EACH,7.00 kg,R0.00,R0.00,R0.00,R�,R0,0,1032,Klerksdorp Fresh Produce Market (KLE)
WATERMELONS,NO VARIETY,NOT GRADED,SMALL MEDIUM,EACH,5.00 kg,R0.00,R0.00,R0.00,R�,R0,0,121,Klerksdorp Fresh Produce Market (KLE)
WATERMELONS,NO VARIETY,NOT GRADED,LARGE,EACH,10.00 kg,R0.00,R0.00,R0.00,R�,R0,0,223,Klerksdorp Fresh Produce Market (KLE)
WATERMELONS,NO VARIETY,NOT GRADED,MEDIUM,EACH,7.00 kg,R0.00,R0.00,R0.00,R�,R0,0,1032,Klerksdorp Fresh Produce Market (KLE)
WATERMELONS,NO VARIETY,NOT GRADED,SMALL MEDIUM,EACH,5.00 kg,R0.00,R0.00,R0.00,R�,R0,0,121,Klerksdorp Fresh Produce Market (KLE)
WATERMELONS,NO VARIETY,NOT GRADED,LARGE,EACH,10.00 kg,R0.00,R0.00,R0.00,R�,R0,0,223,Klerksdorp Fresh Produce Market (KLE)
WATERMELONS,NO VARIETY,NOT GRADED,MEDIUM,EACH,7.00 kg,R0.00,R0.00,R0.00,R�,R0,0,1032,Klerksdorp Fresh Produce Market (KLE)
WATERMELONS,NO VARIETY,NOT GRADED,SMALL MEDIUM,EACH,5.00 kg,R0.00,R0.00,R0.00,R�,R0,0,121,Klerksdorp Fresh Produce Market (KLE)
